cell_A,d4_ms,d4_std_ms,disp3_cutoff_A,mode,n_atoms,n_mol,p_atm_bar
12.429633119082435,99.1712496150285,0.5830153063179884,6.0,cutoff,192,64,471.78274635918405
12.429633119082435,106.1250728322193,0.9450684632885467,8.0,cutoff,192,64,604.346940000228
12.429633119082435,120.81807858776301,0.6931485651235636,10.0,cutoff,192,64,612.2986579090838
12.429633119082435,157.02919261530042,0.36284552549851457,12.0,cutoff,192,64,619.0621968861178
12.429633119082435,507.7213183743879,0.9690268562785669,16.0,cutoff,192,64,627.2221350663849
12.429633119082435,1949.3962776148692,44.807112815153175,default,cutoff,192,64,626.5306340459601
