time_ps,volume_A3,temperature_K,density_g_cm3,mc_accept_pct,mc_volume_scale_A3
0.0000,3750.6364,310.54,0.99698,nan,37.506
0.0100,3750.6364,296.98,0.99698,nan,37.506
0.0200,3717.9040,316.52,1.00576,100.0,37.506
0.0300,3706.6028,307.78,1.00883,100.0,37.506
0.0400,3705.9052,312.99,1.00902,100.0,37.506
0.0500,3696.7522,296.87,1.01152,100.0,37.506
0.0600,3696.7522,320.72,1.01152,100.0,37.506
0.0700,3696.7522,325.75,1.01152,80.0,37.506
0.0800,3687.1158,302.99,1.01416,83.3,37.506
0.0900,3654.1603,290.32,1.02331,85.7,37.506
0.1000,3654.1603,281.30,1.02331,75.0,37.506
0.1100,3654.1603,308.63,1.02331,75.0,37.506
0.1200,3654.1603,300.90,1.02331,66.7,37.506
0.1300,3654.1603,301.95,1.02331,60.0,37.506
0.1400,3654.1603,315.58,1.02331,54.5,37.506
0.1500,3654.1603,303.25,1.02331,50.0,37.506
0.1600,3654.1603,303.11,1.02331,50.0,37.506
0.1700,3641.7338,291.81,1.02680,53.8,37.506
0.1800,3641.7338,301.17,1.02680,50.0,37.506
0.1900,3641.7338,297.03,1.02680,46.7,37.506
0.2000,3641.7338,296.99,1.02680,43.8,37.506
0.2100,3641.7338,306.29,1.02680,43.8,37.506
0.2200,3633.4127,297.69,1.02915,47.1,37.506
0.2300,3633.4127,318.28,1.02915,44.4,37.506
0.2400,3623.8942,308.28,1.03185,47.4,37.506
0.2500,3623.8942,301.61,1.03185,45.0,37.506
0.2600,3623.8942,299.06,1.03185,45.0,37.506
0.2700,3623.8942,310.69,1.03185,42.9,37.506
0.2800,3623.8942,305.18,1.03185,40.9,37.506
0.2900,3631.3024,303.51,1.02975,43.5,37.506
0.3000,3631.3024,299.02,1.02975,41.7,37.506
0.3100,3631.3024,305.90,1.02975,41.7,37.506
0.3200,3638.6682,315.38,1.02766,44.0,37.506
0.3300,3638.6682,337.49,1.02766,42.3,37.506
0.3400,3618.0724,320.29,1.03351,44.4,37.506
0.3500,3599.9282,302.21,1.03872,46.4,37.506
0.3600,3599.9282,314.48,1.03872,46.4,37.506
0.3700,3611.8632,305.32,1.03529,48.3,37.506
0.3800,3611.8632,307.21,1.03529,46.7,37.506
0.3900,3610.0361,311.82,1.03581,48.4,37.506
0.4000,3631.5824,304.49,1.02967,50.0,37.506
0.4100,3631.5824,305.82,1.02967,50.0,37.506
0.4200,3627.1078,302.25,1.03094,51.5,37.506
0.4300,3627.1078,313.27,1.03094,50.0,37.506
0.4400,3616.9825,328.54,1.03382,51.4,37.506
0.4500,3627.8793,312.07,1.03072,52.8,37.506
0.4600,3627.8793,312.53,1.03072,52.8,37.506
0.4700,3627.8793,317.39,1.03072,51.4,37.506
0.4800,3609.0473,316.30,1.03610,52.6,37.506
0.4900,3609.0473,321.18,1.03610,51.3,37.506
0.5000,3579.3018,316.43,1.04471,52.5,37.506
0.5100,3579.3018,286.06,1.04471,52.5,37.506
0.5200,3608.2972,298.09,1.03631,53.7,37.506
0.5300,3608.2972,302.48,1.03631,52.4,37.506
0.5400,3596.6726,309.96,1.03966,53.5,37.506
0.5500,3596.6726,292.70,1.03966,52.3,37.506
0.5600,3596.6726,291.84,1.03966,52.3,37.506
0.5700,3596.6726,314.71,1.03966,51.1,37.506
0.5800,3584.0405,310.71,1.04333,52.2,37.506
0.5900,3566.0792,305.76,1.04858,53.2,37.506
0.6000,3557.6197,323.68,1.05108,54.2,37.506
0.6100,3557.6197,314.05,1.05108,54.2,37.506
0.6200,3577.1690,311.65,1.04533,55.1,37.506
0.6300,3613.2346,305.94,1.03490,56.0,37.506
0.6400,3613.2346,308.67,1.03490,54.9,37.506
0.6500,3637.1972,295.47,1.02808,55.8,37.506
0.6600,3637.1972,292.34,1.02808,55.8,37.506
0.6700,3611.6218,291.21,1.03536,56.6,37.506
0.6800,3593.3436,291.13,1.04063,57.4,37.506
0.6900,3593.3436,295.25,1.04063,56.4,37.506
0.7000,3616.2646,299.64,1.03403,57.1,37.506
0.7100,3616.2646,300.71,1.03403,57.1,37.506
0.7200,3624.5016,300.24,1.03168,57.9,37.506
0.7300,3624.5016,276.72,1.03168,56.9,37.506
0.7400,3624.3621,295.93,1.03172,57.6,37.506
0.7500,3588.1127,288.47,1.04214,58.3,37.506
0.7600,3588.1127,298.41,1.04214,58.3,37.506
0.7700,3588.1127,308.32,1.04214,57.4,37.506
0.7800,3588.1127,282.35,1.04214,56.5,37.506
0.7900,3588.1127,293.90,1.04214,55.6,37.506
0.8000,3600.2932,299.52,1.03862,56.2,37.506
0.8100,3600.2932,299.40,1.03862,56.2,37.506
0.8200,3596.8159,289.61,1.03962,56.9,37.506
0.8300,3596.8159,283.32,1.03962,56.1,37.506
0.8400,3592.5985,281.97,1.04084,56.7,37.506
0.8500,3592.5985,296.18,1.04084,55.9,37.506
0.8600,3592.5985,300.06,1.04084,55.9,37.506
0.8700,3598.1143,307.24,1.03925,56.5,37.506
0.8800,3571.2902,298.17,1.04705,57.1,37.506
0.8900,3571.2902,292.60,1.04705,56.3,37.506
0.9000,3572.8850,297.37,1.04658,56.9,37.506
0.9100,3572.8850,320.10,1.04658,56.9,37.506
0.9200,3580.4483,310.40,1.04437,57.5,37.506
0.9300,3580.1411,311.92,1.04446,58.1,37.506
0.9400,3580.1411,299.67,1.04446,57.3,37.506
0.9500,3580.1411,275.46,1.04446,56.6,37.506
0.9600,3580.1411,294.33,1.04446,56.6,37.506
0.9700,3580.1411,307.17,1.04446,55.8,37.506
0.9800,3580.1411,300.49,1.04446,55.1,37.506
0.9900,3571.2405,300.32,1.04707,55.7,37.506
1.0000,3571.2405,297.31,1.04707,55.0,37.506
1.0100,3571.2405,296.53,1.04707,55.0,37.506
1.0200,3571.2405,295.01,1.04707,54.3,37.506
1.0300,3571.2405,296.68,1.04707,53.7,37.506
1.0400,3558.2094,291.41,1.05090,54.2,37.506
1.0500,3558.2094,287.79,1.05090,53.6,37.506
1.0600,3558.2094,307.26,1.05090,53.6,37.506
1.0700,3548.7113,295.15,1.05371,54.1,37.506
1.0800,3553.3009,302.41,1.05235,54.7,37.506
1.0900,3518.2200,288.00,1.06285,55.2,37.506
1.1000,3552.9414,299.57,1.05246,55.7,37.506
1.1100,3552.9414,294.75,1.05246,55.7,37.506
1.1200,3552.9414,292.15,1.05246,55.1,37.506
1.1300,3549.5910,302.30,1.05345,55.6,37.506
1.1400,3542.1653,310.19,1.05566,56.0,37.506
1.1500,3548.2938,323.43,1.05384,56.5,37.506
1.1600,3548.2938,312.44,1.05384,56.5,37.506
1.1700,3548.2938,290.69,1.05384,55.9,37.506
1.1800,3573.8250,317.21,1.04631,56.4,37.506
1.1900,3573.8250,297.20,1.04631,55.8,37.506
1.2000,3577.6702,302.45,1.04518,56.2,37.506
1.2100,3577.6702,291.46,1.04518,56.2,37.506
1.2200,3577.6702,298.24,1.04518,55.7,37.506
1.2300,3577.6702,283.16,1.04518,55.1,37.506
1.2400,3577.6702,267.86,1.04518,54.5,37.506
1.2500,3605.5978,286.72,1.03709,55.0,37.506
1.2600,3605.5978,291.32,1.03709,55.0,37.506
1.2700,3605.5978,294.82,1.03709,54.5,37.506
1.2800,3605.5978,293.54,1.03709,53.9,37.506
1.2900,3581.4778,296.22,1.04407,54.4,37.506
1.3000,3577.4099,299.03,1.04526,54.8,37.506
1.3100,3577.4099,290.34,1.04526,54.8,37.506
1.3200,3567.9294,289.01,1.04804,55.2,37.506
1.3300,3556.0301,286.58,1.05155,55.7,37.506
1.3400,3535.6211,311.67,1.05762,56.1,37.506
1.3500,3568.1728,312.43,1.04797,56.5,37.506
1.3600,3568.1728,305.49,1.04797,56.5,37.506
1.3700,3536.7755,297.81,1.05727,56.9,37.506
1.3800,3536.7755,302.31,1.05727,56.4,37.506
1.3900,3536.7755,315.03,1.05727,55.9,37.506
1.4000,3536.7755,320.16,1.05727,55.4,37.506
1.4100,3536.7755,305.12,1.05727,55.4,37.506
1.4200,3536.7755,319.52,1.05727,54.9,37.506
1.4300,3536.7755,310.25,1.05727,54.4,37.506
1.4400,3536.7755,303.85,1.05727,53.9,37.506
1.4500,3506.4132,307.57,1.06642,54.3,37.506
1.4600,3506.4132,323.87,1.06642,54.3,37.506
1.4700,3493.4358,320.41,1.07039,54.7,37.506
1.4800,3486.3941,294.01,1.07255,55.1,37.506
1.4900,3486.3941,296.29,1.07255,54.6,37.506
1.5000,3501.6217,305.57,1.06788,55.0,37.506
1.5100,3501.6217,302.25,1.06788,55.0,37.506
1.5200,3508.5486,297.12,1.06578,55.4,37.506
1.5300,3508.5486,301.68,1.06578,54.9,37.506
1.5400,3508.5486,308.73,1.06578,54.5,37.506
1.5500,3536.9778,299.32,1.05721,54.8,37.506
1.5600,3536.9778,287.39,1.05721,54.8,37.506
1.5700,3536.9778,293.61,1.05721,54.4,37.506
1.5800,3546.6704,294.61,1.05432,54.8,37.506
1.5900,3546.6704,310.42,1.05432,54.3,37.506
1.6000,3559.3640,300.34,1.05056,54.7,37.506
1.6100,3559.3640,301.86,1.05056,54.7,37.506
1.6200,3559.3640,296.02,1.05056,54.3,37.506
1.6300,3559.3640,279.09,1.05056,53.8,37.506
1.6400,3574.8554,291.08,1.04601,54.2,37.506
1.6500,3581.9416,298.14,1.04394,54.5,37.506
1.6600,3581.9416,273.25,1.04394,54.5,37.506
1.6700,3581.9416,293.06,1.04394,54.1,37.506
1.6800,3591.6744,304.56,1.04111,54.5,37.506
1.6900,3625.4461,294.92,1.03141,54.8,37.506
1.7000,3650.7082,292.18,1.02427,55.1,37.506
1.7100,3650.7082,302.16,1.02427,55.1,37.506
1.7200,3667.8701,295.44,1.01948,55.5,37.506
1.7300,3643.9783,298.09,1.02617,55.8,37.506
1.7400,3619.9087,294.78,1.03299,56.1,37.506
1.7500,3622.7296,295.79,1.03218,56.4,37.506
1.7600,3622.7296,281.48,1.03218,56.4,37.506
1.7700,3623.6449,299.78,1.03192,56.7,37.506
1.7800,3623.6449,305.95,1.03192,56.3,37.506
1.7900,3610.3501,292.75,1.03572,56.6,37.506
1.8000,3582.7132,275.42,1.04371,56.9,37.506
1.8100,3582.7132,294.10,1.04371,56.9,37.506
1.8200,3582.7132,298.35,1.04371,56.6,37.506
1.8300,3582.1538,309.00,1.04388,56.8,37.506
1.8400,3582.1538,307.34,1.04388,56.5,37.506
1.8500,3582.1538,303.64,1.04388,56.1,37.506
1.8600,3582.1538,296.50,1.04388,56.1,37.506
1.8700,3577.4163,291.74,1.04526,56.4,37.506
1.8800,3577.4163,304.19,1.04526,56.0,37.506
1.8900,3577.4163,323.13,1.04526,55.6,37.506
1.9000,3577.4163,320.36,1.04526,55.3,37.506
1.9100,3577.4163,295.90,1.04526,55.3,37.506
1.9200,3577.4163,300.17,1.04526,54.9,37.506
1.9300,3577.4163,300.03,1.04526,54.5,37.506
1.9400,3577.4163,296.84,1.04526,54.2,37.506
1.9500,3567.3557,299.15,1.04821,54.5,37.506
1.9600,3567.3557,290.99,1.04821,54.5,37.506
1.9700,3567.3557,293.98,1.04821,54.1,37.506
1.9800,3567.3557,291.74,1.04821,53.8,37.506
1.9900,3592.9447,308.77,1.04074,54.1,37.506
2.0000,3578.1603,311.96,1.04504,54.4,37.506
2.0100,3578.1603,304.68,1.04504,54.4,37.506
2.0200,3578.1603,304.43,1.04504,54.0,37.506
2.0300,3559.5858,301.65,1.05049,54.3,37.506
2.0400,3559.5858,284.18,1.05049,54.0,37.506
2.0500,3549.9481,302.25,1.05335,54.3,37.506
2.0600,3549.9481,302.43,1.05335,54.3,37.506
2.0700,3548.7186,313.49,1.05371,54.5,37.506
2.0800,3543.7474,304.59,1.05519,54.8,37.506
2.0900,3543.7474,302.47,1.05519,54.5,37.506
2.1000,3543.0568,297.24,1.05540,54.8,37.506
2.1100,3543.0568,287.05,1.05540,54.8,37.506
2.1200,3566.4330,301.64,1.04848,55.0,37.506
2.1300,3566.4330,312.61,1.04848,54.7,37.506
2.1400,3566.4330,298.97,1.04848,54.4,37.506
2.1500,3571.6909,304.81,1.04693,54.7,37.506
2.1600,3571.6909,306.37,1.04693,54.7,37.506
2.1700,3543.5544,329.89,1.05525,54.9,37.506
2.1800,3543.5544,308.37,1.05525,54.6,37.506
2.1900,3541.8681,301.36,1.05575,54.9,37.506
2.2000,3541.8681,308.30,1.05575,54.5,37.506
2.2100,3541.8681,302.64,1.05575,54.5,37.506
2.2200,3541.8681,308.02,1.05575,54.2,37.506
2.2300,3560.6351,304.05,1.05019,54.5,37.506
2.2400,3560.6351,301.61,1.05019,54.2,37.506
2.2500,3568.3656,296.19,1.04791,54.4,37.506
2.2600,3568.3656,295.07,1.04791,54.4,37.506
2.2700,3568.3656,290.81,1.04791,54.1,37.506
2.2800,3568.3656,312.40,1.04791,53.8,37.506
2.2900,3568.3656,303.59,1.04791,53.6,37.506
2.3000,3554.6460,303.47,1.05195,53.8,37.506
2.3100,3554.6460,303.99,1.05195,53.8,37.506
2.3200,3557.5911,308.09,1.05108,54.1,37.506
2.3300,3557.5911,308.96,1.05108,53.8,37.506
2.3400,3557.5911,312.14,1.05108,53.5,37.506
2.3500,3557.5911,319.07,1.05108,53.2,37.506
2.3600,3557.5911,306.06,1.05108,53.2,37.506
2.3700,3569.2701,293.82,1.04764,53.4,37.506
2.3800,3569.2701,290.45,1.04764,53.2,37.506
2.3900,3569.2701,292.30,1.04764,52.9,37.506
2.4000,3569.2701,300.54,1.04764,52.6,37.506
2.4100,3569.2701,290.85,1.04764,52.6,37.506
2.4200,3575.5056,292.09,1.04582,52.8,37.506
2.4300,3584.7770,277.80,1.04311,53.1,37.506
2.4400,3584.7770,284.73,1.04311,52.8,37.506
2.4500,3589.9755,298.12,1.04160,53.1,37.506
2.4600,3589.9755,286.96,1.04160,53.1,37.506
2.4700,3589.9755,297.13,1.04160,52.8,37.506
2.4800,3562.0322,302.07,1.04977,53.0,37.506
2.4900,3562.0322,293.62,1.04977,52.8,37.506
2.5000,3529.1942,289.89,1.05954,53.0,37.506
2.5100,3529.1942,281.28,1.05954,53.0,37.506
2.5200,3498.7570,281.20,1.06876,53.2,37.506
2.5300,3498.7570,291.02,1.06876,53.0,37.506
2.5400,3523.9338,309.97,1.06112,53.2,37.506
2.5500,3537.6919,297.17,1.05700,53.4,37.506
2.5600,3537.6919,291.89,1.05700,53.4,37.506
2.5700,3516.2516,307.83,1.06344,53.7,37.506
2.5800,3494.2578,300.23,1.07013,53.9,37.506
2.5900,3509.8190,296.37,1.06539,54.1,37.506
2.6000,3509.8190,303.09,1.06539,53.8,37.506
2.6100,3509.8190,320.71,1.06539,53.8,37.506
2.6200,3496.3188,322.04,1.06950,54.1,37.506
2.6300,3496.3188,299.72,1.06950,53.8,37.506
2.6400,3488.5801,312.47,1.07188,54.0,37.506
2.6500,3484.6682,317.45,1.07308,54.2,37.506
2.6600,3484.6682,298.66,1.07308,54.2,37.506
2.6700,3488.6589,293.85,1.07185,54.5,37.506
2.6800,3490.0742,283.29,1.07142,54.7,37.506
2.6900,3490.0742,307.71,1.07142,54.4,37.506
2.7000,3490.0742,309.24,1.07142,54.2,37.506
2.7100,3490.0742,312.53,1.07142,54.2,37.506
2.7200,3493.0522,300.86,1.07050,54.4,37.506
2.7300,3514.8210,306.76,1.06387,54.6,37.506
2.7400,3507.2712,301.18,1.06616,54.8,37.506
2.7500,3491.4537,316.94,1.07099,55.0,37.506
2.7600,3491.4537,332.42,1.07099,55.0,37.506
2.7700,3491.4537,323.22,1.07099,54.8,37.506
2.7800,3491.4537,323.60,1.07099,54.5,37.506
2.7900,3499.0186,323.31,1.06868,54.7,37.506
2.8000,3499.0186,305.92,1.06868,54.5,37.506
2.8100,3499.0186,307.46,1.06868,54.5,37.506
2.8200,3499.0186,307.71,1.06868,54.2,37.506
2.8300,3534.1543,317.32,1.05805,54.4,37.506
2.8400,3534.1543,307.97,1.05805,54.2,37.506
2.8500,3534.1543,324.19,1.05805,53.9,37.506
2.8600,3534.1543,302.74,1.05805,53.9,37.506
2.8700,3509.9587,285.81,1.06535,54.1,37.506
2.8800,3509.9587,310.11,1.06535,53.9,37.506
2.8900,3473.7288,302.70,1.07646,54.1,37.506
2.9000,3473.7288,301.68,1.07646,53.9,37.506
2.9100,3473.7288,315.72,1.07646,53.9,37.506
2.9200,3472.7340,317.42,1.07677,54.1,37.506
2.9300,3445.3914,311.59,1.08531,54.3,37.506
2.9400,3419.8294,284.38,1.09342,54.5,37.506
2.9500,3419.8294,302.11,1.09342,54.2,37.506
2.9600,3419.8294,296.69,1.09342,54.2,37.506
2.9700,3419.8294,313.42,1.09342,54.0,37.506
2.9800,3419.8294,319.75,1.09342,53.8,37.506
2.9900,3419.8294,311.38,1.09342,53.6,37.506
3.0000,3419.8294,314.77,1.09342,53.3,37.506
3.0100,3419.8294,288.50,1.09342,53.3,37.506
3.0200,3432.7978,283.33,1.08929,53.5,37.506
3.0300,3457.3969,315.63,1.08154,53.7,37.506
3.0400,3463.2677,314.13,1.07971,53.9,37.506
3.0500,3463.2677,295.90,1.07971,53.7,37.506
3.0600,3463.2677,291.67,1.07971,53.7,37.506
3.0700,3463.2677,310.58,1.07971,53.5,37.506
3.0800,3463.2677,292.93,1.07971,53.3,37.506
3.0900,3463.2677,275.75,1.07971,53.0,37.506
3.1000,3463.2677,308.67,1.07971,52.8,37.506
3.1100,3463.2677,311.75,1.07971,52.8,37.506
3.1200,3463.2677,320.45,1.07971,52.6,37.506
3.1300,3463.2677,310.39,1.07971,52.4,37.506
3.1400,3463.2677,290.11,1.07971,52.2,37.506
3.1500,3450.4672,295.75,1.08372,52.4,37.506
3.1600,3450.4672,306.64,1.08372,52.4,37.506
3.1700,3477.2556,273.55,1.07537,52.6,37.506
3.1800,3463.7875,287.71,1.07955,52.8,37.506
3.1900,3463.7875,303.18,1.07955,52.5,37.506
3.2000,3452.8408,297.72,1.08297,52.7,37.506
3.2100,3452.8408,306.23,1.08297,52.7,37.506
3.2200,3452.8408,322.62,1.08297,52.5,37.506
3.2300,3447.0676,305.47,1.08478,52.7,37.506
3.2400,3447.0676,297.55,1.08478,52.5,37.506
3.2500,3456.7625,307.05,1.08174,52.7,37.506
3.2600,3456.7625,305.01,1.08174,52.7,37.506
3.2700,3461.3296,297.97,1.08032,52.9,37.506
3.2800,3461.3296,315.09,1.08032,52.7,37.506
3.2900,3461.3296,302.52,1.08032,52.5,37.506
3.3000,3469.3893,291.50,1.07781,52.7,37.506
3.3100,3469.3893,298.44,1.07781,52.7,37.506
3.3200,3469.3893,293.88,1.07781,52.5,37.506
3.3300,3469.3893,291.44,1.07781,52.3,37.506
3.3400,3461.5576,299.76,1.08024,52.4,37.506
3.3500,3461.5576,293.43,1.08024,52.2,37.506
3.3600,3461.5576,310.31,1.08024,52.2,37.506
3.3700,3484.3307,310.58,1.07318,52.4,37.506
3.3800,3478.5922,291.81,1.07495,52.6,37.506
3.3900,3444.4794,292.04,1.08560,52.8,37.506
3.4000,3453.2324,306.93,1.08285,52.9,37.506
3.4100,3453.2324,289.01,1.08285,52.9,37.506
3.4200,3473.0564,298.98,1.07667,53.1,37.506
3.4300,3490.7599,307.73,1.07121,53.3,37.506
3.4400,3490.7599,294.32,1.07121,53.1,37.506
3.4500,3487.8128,290.24,1.07211,53.3,37.506
3.4600,3487.8128,298.58,1.07211,53.3,37.506
3.4700,3487.8128,292.86,1.07211,53.1,37.506
3.4800,3487.8128,283.83,1.07211,52.9,37.506
3.4900,3487.8128,280.82,1.07211,52.7,37.506
3.5000,3484.4622,293.58,1.07314,52.9,37.506
3.5100,3484.4622,280.13,1.07314,52.9,37.506
3.5200,3484.4622,272.93,1.07314,52.7,37.506
3.5300,3484.7068,280.39,1.07307,52.8,37.506
3.5400,3484.7068,300.49,1.07307,52.7,37.506
3.5500,3484.7068,296.81,1.07307,52.5,37.506
3.5600,3484.7068,304.76,1.07307,52.5,37.506
3.5700,3483.6242,301.02,1.07340,52.6,37.506
3.5800,3486.0023,288.21,1.07267,52.8,37.506
3.5900,3486.0762,299.24,1.07265,53.0,37.506
3.6000,3486.0762,295.47,1.07265,52.8,37.506
3.6100,3486.0762,280.48,1.07265,52.8,37.506
3.6200,3504.4384,277.19,1.06703,52.9,37.506
3.6300,3515.8831,300.48,1.06355,53.1,37.506
3.6400,3515.8831,282.36,1.06355,52.9,37.506
3.6500,3519.9908,286.52,1.06231,53.1,37.506
3.6600,3519.9908,289.03,1.06231,53.1,37.506
3.6700,3519.9908,300.34,1.06231,52.9,37.506
3.6800,3505.8059,297.75,1.06661,53.1,37.506
3.6900,3505.8059,307.74,1.06661,52.9,37.506
3.7000,3528.9036,297.02,1.05963,53.0,37.506
3.7100,3528.9036,303.64,1.05963,53.0,37.506
3.7200,3517.9669,299.92,1.06292,53.2,37.506
3.7300,3517.9669,315.60,1.06292,53.0,37.506
3.7400,3497.2362,307.30,1.06922,53.2,37.506
3.7500,3497.2362,309.40,1.06922,53.0,37.506
3.7600,3497.2362,289.12,1.06922,53.0,37.506
3.7700,3485.3093,280.03,1.07288,53.2,37.506
3.7800,3485.3093,283.14,1.07288,53.0,37.506
3.7900,3469.0981,284.35,1.07790,53.1,37.506
3.8000,3469.0981,306.18,1.07790,53.0,37.506
3.8100,3469.0981,316.23,1.07790,53.0,37.506
3.8200,3469.0981,297.97,1.07790,52.8,37.506
3.8300,3438.2308,289.03,1.08757,52.9,37.506
3.8400,3429.2600,273.53,1.09042,53.1,37.506
3.8500,3407.3066,291.67,1.09744,53.2,37.506
3.8600,3407.3066,294.22,1.09744,53.2,37.506
3.8700,3386.9899,283.58,1.10403,53.4,37.506
3.8800,3400.3061,287.79,1.09970,53.5,37.506
3.8900,3400.3061,299.81,1.09970,53.4,37.506
3.9000,3386.4058,300.49,1.10422,53.5,37.506
3.9100,3386.4058,281.96,1.10422,53.5,37.506
3.9200,3386.4058,296.12,1.10422,53.4,37.506
3.9300,3386.4058,289.24,1.10422,53.2,37.506
3.9400,3380.0519,291.35,1.10629,53.3,37.506
3.9500,3388.9754,279.29,1.10338,53.5,37.506
3.9600,3388.9754,267.97,1.10338,53.5,37.506
3.9700,3375.2575,270.43,1.10786,53.6,37.506
3.9800,3370.9895,274.74,1.10927,53.8,37.506
3.9900,3370.9895,272.87,1.10927,53.6,37.506
4.0000,3370.9895,276.99,1.10927,53.4,37.506
4.0100,3370.9895,285.12,1.10927,53.4,37.506
4.0200,3402.1898,289.47,1.09909,53.6,37.506
4.0300,3402.1898,293.01,1.09909,53.4,37.506
4.0400,3396.5860,291.39,1.10091,53.6,37.506
4.0500,3396.5860,271.85,1.10091,53.4,37.506
4.0600,3396.5860,272.35,1.10091,53.4,37.506
4.0700,3406.3852,284.68,1.09774,53.5,37.506
4.0800,3406.3852,285.45,1.09774,53.4,37.506
4.0900,3406.3852,277.54,1.09774,53.2,37.506
4.1000,3390.6305,282.52,1.10284,53.4,37.506
4.1100,3390.6305,275.78,1.10284,53.4,37.506
4.1200,3391.6588,286.34,1.10251,53.5,37.506
4.1300,3391.6588,285.23,1.10251,53.3,37.506
4.1400,3363.1445,278.97,1.11185,53.5,37.506
4.1500,3363.1445,288.25,1.11185,53.3,37.506
4.1600,3363.1445,296.31,1.11185,53.3,37.506
4.1700,3361.9697,300.46,1.11224,53.5,37.506
4.1800,3347.0133,290.22,1.11721,53.6,37.506
4.1900,3350.2706,288.75,1.11613,53.7,37.506
4.2000,3350.2706,280.83,1.11613,53.6,37.506
4.2100,3350.2706,301.16,1.11613,53.6,37.506
4.2200,3348.7902,291.69,1.11662,53.7,37.506
4.2300,3348.7902,273.39,1.11662,53.6,37.506
4.2400,3348.7902,288.65,1.11662,53.4,37.506
4.2500,3348.7902,305.33,1.11662,53.2,37.506
4.2600,3348.7902,295.80,1.11662,53.2,37.506
4.2700,3348.7902,295.13,1.11662,53.1,37.506
4.2800,3367.5691,305.01,1.11039,53.2,37.506
4.2900,3367.5691,295.83,1.11039,53.1,37.506
4.3000,3367.5691,284.10,1.11039,52.9,37.506
4.3100,3367.5691,292.29,1.11039,52.9,37.506
4.3200,3367.5691,292.24,1.11039,52.8,37.506
4.3300,3367.5691,301.50,1.11039,52.6,37.506
4.3400,3367.5691,308.12,1.11039,52.4,37.506
4.3500,3367.5691,307.34,1.11039,52.3,37.506
4.3600,3367.5691,303.65,1.11039,52.3,37.506
4.3700,3367.5691,313.78,1.11039,52.1,37.506
4.3800,3367.5691,308.05,1.11039,52.0,37.506
4.3900,3366.6394,311.20,1.11070,52.1,37.506
4.4000,3377.3494,307.59,1.10718,52.3,37.506
4.4100,3377.3494,301.94,1.10718,52.3,37.506
4.4200,3350.1645,297.61,1.11616,52.4,37.506
4.4300,3350.1645,287.45,1.11616,52.3,37.506
4.4400,3355.0915,307.23,1.11452,52.4,37.506
4.4500,3365.3512,306.70,1.11113,52.5,37.506
4.4600,3365.3512,305.33,1.11113,52.5,37.506
4.4700,3365.3512,322.53,1.11113,52.4,37.506
4.4800,3365.3512,329.82,1.11113,52.2,37.506
4.4900,3365.3512,314.68,1.11113,52.1,37.506
4.5000,3393.9611,320.46,1.10176,52.2,37.506
4.5100,3393.9611,306.76,1.10176,52.2,37.506
4.5200,3422.4796,309.38,1.09258,52.4,37.506
4.5300,3434.9114,304.00,1.08862,52.5,37.506
4.5400,3422.7295,321.10,1.09250,52.6,37.506
4.5500,3402.4282,327.24,1.09902,52.7,37.506
4.5600,3402.4282,303.93,1.09902,52.7,37.506
4.5700,3415.2238,308.63,1.09490,52.9,37.506
4.5800,3408.0510,307.48,1.09720,53.0,37.506
4.5900,3408.0510,298.09,1.09720,52.9,37.506
4.6000,3380.0777,305.80,1.10628,53.0,37.506
4.6100,3380.0777,305.44,1.10628,53.0,37.506
4.6200,3380.0777,308.91,1.10628,52.8,37.506
4.6300,3380.0777,314.30,1.10628,52.7,37.506
4.6400,3380.0777,321.12,1.10628,52.6,37.506
4.6500,3415.9115,300.08,1.09468,52.7,37.506
4.6600,3415.9115,308.01,1.09468,52.7,37.506
4.6700,3418.1036,299.71,1.09398,52.8,37.506
4.6800,3429.4962,310.57,1.09034,52.9,37.506
4.6900,3429.4962,300.39,1.09034,52.8,37.506
4.7000,3422.6004,284.36,1.09254,52.9,37.506
4.7100,3422.6004,308.99,1.09254,52.9,37.506
4.7200,3422.6004,295.67,1.09254,52.8,37.506
4.7300,3422.6004,319.61,1.09254,52.6,37.506
4.7400,3405.6627,295.98,1.09797,52.8,37.506
4.7500,3405.6627,292.11,1.09797,52.6,37.506
4.7600,3405.6627,285.06,1.09797,52.6,37.506
4.7700,3405.6627,290.65,1.09797,52.5,37.506
4.7800,3418.1708,296.48,1.09396,52.6,37.506
4.7900,3437.1603,300.14,1.08791,52.7,37.506
4.8000,3403.4230,292.12,1.09870,52.9,37.506
4.8100,3403.4230,312.13,1.09870,52.9,37.506
4.8200,3377.2344,296.32,1.10722,53.0,37.506
4.8300,3377.2344,292.39,1.10722,52.8,37.506
4.8400,3376.3520,296.76,1.10750,53.0,37.506
4.8500,3376.3520,301.69,1.10750,52.8,37.506
4.8600,3376.3520,304.49,1.10750,52.8,37.506
4.8700,3376.3520,304.97,1.10750,52.7,37.506
4.8800,3387.9505,288.18,1.10371,52.8,37.506
4.8900,3387.9505,283.23,1.10371,52.7,37.506
4.9000,3387.9505,299.29,1.10371,52.6,37.506
4.9100,3387.9505,288.60,1.10371,52.6,37.506
4.9200,3398.7380,295.30,1.10021,52.7,37.506
4.9300,3398.7380,306.95,1.10021,52.5,37.506
4.9400,3398.7380,306.64,1.10021,52.4,37.506
4.9500,3411.8246,303.14,1.09599,52.5,37.506
4.9600,3411.8246,306.04,1.09599,52.5,37.506
4.9700,3399.8199,299.41,1.09986,52.6,37.506
