time_ps,volume_A3,temperature_K,density_g_cm3,mc_accept_pct,mc_volume_scale_A3
22.7700,1777.4733,288.62,1.07711,74.2,15.863
22.7800,1784.2134,313.53,1.07304,74.3,15.863
22.7900,1796.5465,300.51,1.06568,74.3,15.863
22.8000,1796.5465,284.52,1.06568,74.3,15.863
22.8100,1796.5465,298.12,1.06568,74.2,15.863
22.8200,1790.1916,314.37,1.06946,74.2,15.863
22.8300,1788.6613,299.17,1.07037,74.3,15.863
22.8400,1788.6613,306.57,1.07037,74.2,15.863
22.8500,1788.6613,307.50,1.07037,74.2,15.863
22.8600,1797.6125,311.13,1.06504,74.2,15.863
22.8700,1791.7398,284.71,1.06853,74.2,15.863
22.8800,1792.8794,298.88,1.06785,74.3,15.863
22.8900,1792.8794,287.57,1.06785,74.2,15.863
22.9000,1792.8794,290.78,1.06785,74.2,15.863
22.9100,1784.6187,283.85,1.07280,74.2,15.863
22.9200,1784.6187,294.82,1.07280,74.2,15.863
22.9300,1781.4816,299.42,1.07469,74.2,15.863
22.9400,1781.4816,300.55,1.07469,74.2,15.863
22.9500,1781.4816,277.10,1.07469,74.2,15.863
22.9600,1789.0678,279.39,1.07013,74.2,15.863
22.9700,1794.2187,278.48,1.06706,74.2,15.863
22.9800,1792.5463,282.83,1.06805,74.2,15.863
22.9900,1808.0630,271.06,1.05889,74.2,15.863
23.0000,1808.0630,257.87,1.05889,74.2,15.863
23.0100,1808.0630,276.91,1.05889,74.2,15.863
23.0200,1800.6085,292.46,1.06327,74.2,15.863
23.0300,1793.7263,292.33,1.06735,74.2,15.863
23.0400,1793.7263,288.67,1.06735,74.2,15.863
23.0500,1793.7263,273.64,1.06735,74.2,15.863
23.0600,1799.0692,283.56,1.06418,74.2,15.863
23.0700,1802.6964,300.84,1.06204,74.2,15.863
23.0800,1811.6929,274.17,1.05677,74.2,15.863
23.0900,1800.7471,305.99,1.06319,74.2,15.863
23.1000,1800.7471,307.60,1.06319,74.2,15.863
23.1100,1800.7471,326.55,1.06319,74.2,15.863
23.1200,1793.4626,304.32,1.06751,74.2,15.863
23.1300,1793.4626,309.49,1.06751,74.2,15.863
23.1400,1789.5877,291.64,1.06982,74.2,15.863
23.1500,1789.5877,312.67,1.06982,74.2,15.863
23.1600,1789.5877,307.93,1.06982,74.1,15.863
23.1700,1789.5877,287.80,1.06982,74.1,15.863
23.1800,1788.6920,286.98,1.07035,74.1,15.863
23.1900,1801.3207,282.63,1.06285,74.1,15.863
23.2000,1801.3207,289.98,1.06285,74.1,15.863
23.2100,1789.5374,284.16,1.06985,74.1,15.863
23.2200,1774.9590,299.44,1.07864,74.2,15.863
23.2300,1778.4047,306.38,1.07655,74.2,15.863
23.2400,1787.5042,312.70,1.07107,74.2,15.863
23.2500,1787.5042,296.79,1.07107,74.2,15.863
23.2600,1799.8015,302.45,1.06375,74.2,15.863
23.2700,1806.5389,293.84,1.05978,74.2,15.863
23.2800,1820.9153,312.04,1.05141,74.2,15.863
23.2900,1820.9153,307.44,1.05141,74.2,15.863
23.3000,1820.9153,301.88,1.05141,74.2,15.863
23.3100,1821.9926,308.74,1.05079,74.2,15.863
23.3200,1823.5443,313.08,1.04990,74.2,15.863
23.3300,1830.2999,282.93,1.04602,74.2,15.863
23.3400,1830.2999,286.07,1.04602,74.2,15.863
23.3500,1830.2999,294.10,1.04602,74.2,15.863
23.3600,1823.6942,312.51,1.04981,74.2,15.863
23.3700,1823.6942,311.40,1.04981,74.2,15.863
23.3800,1812.4232,305.97,1.05634,74.2,15.863
23.3900,1812.4232,281.89,1.05634,74.1,15.863
23.4000,1812.4232,301.51,1.05634,74.1,15.863
23.4100,1812.4232,303.56,1.05634,74.1,15.863
23.4200,1826.6886,298.58,1.04809,74.1,15.863
23.4300,1826.6886,301.51,1.04809,74.1,15.863
23.4400,1841.8626,284.98,1.03946,74.1,15.863
23.4500,1841.8626,300.74,1.03946,74.1,15.863
23.4600,1830.8040,313.04,1.04573,74.1,15.863
23.4700,1842.2792,309.62,1.03922,74.1,15.863
23.4800,1842.2792,306.48,1.03922,74.1,15.863
23.4900,1842.2792,300.59,1.03922,74.0,15.863
23.5000,1842.2792,298.26,1.03922,74.0,15.863
23.5100,1842.2792,287.07,1.03922,74.0,15.863
23.5200,1842.2792,264.27,1.03922,74.0,15.863
23.5300,1842.2792,302.26,1.03922,73.9,15.863
23.5400,1848.6003,280.53,1.03567,73.9,15.863
23.5500,1848.6003,299.51,1.03567,73.9,15.863
23.5600,1848.6003,289.57,1.03567,73.9,15.863
23.5700,1849.8225,297.11,1.03498,73.9,15.863
23.5800,1839.0955,296.28,1.04102,73.9,15.863
23.5900,1851.9142,278.13,1.03381,73.9,15.863
23.6000,1851.9142,301.00,1.03381,73.9,15.863
23.6100,1851.9142,289.68,1.03381,73.9,15.863
23.6200,1849.2260,282.98,1.03532,73.9,15.863
23.6300,1844.5181,286.06,1.03796,73.9,15.863
23.6400,1832.8741,296.31,1.04455,73.9,15.863
23.6500,1832.8741,293.46,1.04455,73.9,15.863
23.6600,1817.5494,281.28,1.05336,73.9,15.863
23.6700,1832.1257,294.70,1.04498,74.0,15.863
23.6800,1818.5709,298.25,1.05277,74.0,15.863
23.6900,1820.8840,285.25,1.05143,74.0,15.863
23.7000,1820.8840,292.77,1.05143,74.0,15.863
23.7100,1820.8840,282.57,1.05143,73.9,15.863
23.7200,1814.7493,295.77,1.05499,74.0,15.863
23.7300,1815.8307,312.23,1.05436,74.0,15.863
23.7400,1816.4922,308.26,1.05397,74.0,15.863
23.7500,1816.4922,302.97,1.05397,74.0,15.863
23.7600,1818.5826,305.90,1.05276,74.0,15.863
23.7700,1817.3208,315.87,1.05349,74.0,15.863
23.7800,1821.4358,304.23,1.05111,74.0,15.863
23.7900,1821.4358,293.05,1.05111,74.0,15.863
23.8000,1821.4358,295.56,1.05111,74.0,15.863
23.8100,1821.4358,302.51,1.05111,73.9,15.863
23.8200,1810.7492,311.82,1.05732,74.0,15.863
23.8300,1807.6003,330.53,1.05916,74.0,15.863
23.8400,1817.8372,310.85,1.05319,74.0,15.863
23.8500,1817.8372,301.12,1.05319,74.0,15.863
23.8600,1817.8372,313.23,1.05319,74.0,15.863
23.8700,1816.9261,325.10,1.05372,74.0,15.863
23.8800,1820.3712,307.71,1.05173,74.0,15.863
23.8900,1832.5089,294.46,1.04476,74.0,15.863
23.9000,1832.5089,315.38,1.04476,74.0,15.863
23.9100,1832.5089,299.78,1.04476,74.0,15.863
23.9200,1832.5089,293.08,1.04476,73.9,15.863
23.9300,1832.5089,290.42,1.04476,73.9,15.863
23.9400,1828.2895,310.85,1.04717,73.9,15.863
23.9500,1828.2895,313.47,1.04717,73.9,15.863
23.9600,1824.8975,282.43,1.04912,73.9,15.863
23.9700,1811.4752,284.67,1.05689,73.9,15.863
23.9800,1797.6912,285.88,1.06500,73.9,15.863
23.9900,1797.6912,298.48,1.06500,73.9,15.863
24.0000,1797.6912,325.39,1.06500,73.9,15.863
24.0100,1800.0734,283.26,1.06359,73.9,15.863
24.0200,1791.6015,290.75,1.06862,73.9,15.863
24.0300,1803.4733,299.14,1.06158,73.9,15.863
24.0400,1796.3865,302.37,1.06577,73.9,15.863
24.0500,1796.3865,306.82,1.06577,73.9,15.863
24.0600,1782.5241,287.76,1.07406,74.0,15.863
24.0700,1770.8329,288.41,1.08115,74.0,15.863
24.0800,1767.8522,275.52,1.08297,74.0,15.863
24.0900,1767.8522,268.30,1.08297,73.9,15.863
24.1000,1767.8522,296.75,1.08297,73.9,15.863
24.1100,1767.0633,312.09,1.08346,74.0,15.863
24.1200,1766.8499,288.60,1.08359,74.0,15.863
24.1300,1766.8499,317.80,1.08359,73.9,15.863
24.1400,1766.8499,325.95,1.08359,73.9,15.863
24.1500,1766.8499,300.61,1.08359,73.9,15.863
24.1600,1761.3527,316.02,1.08697,73.9,15.863
24.1700,1761.3527,304.01,1.08697,73.9,15.863
24.1800,1762.4872,296.88,1.08627,73.9,15.863
24.1900,1762.4872,318.60,1.08627,73.9,15.863
24.2000,1762.4872,327.50,1.08627,73.9,15.863
24.2100,1772.4338,336.28,1.08017,73.9,15.863
24.2200,1784.8867,363.87,1.07264,73.9,15.863
24.2300,1783.3714,359.52,1.07355,73.9,15.863
24.2400,1771.2495,336.76,1.08090,73.9,15.863
24.2500,1771.2495,342.74,1.08090,73.9,15.863
24.2600,1784.1524,317.96,1.07308,73.9,15.863
24.2700,1777.0208,352.94,1.07738,73.9,15.863
24.2800,1763.4042,339.68,1.08570,73.9,15.863
24.2900,1777.4914,337.59,1.07710,74.0,15.863
24.3000,1777.4914,350.11,1.07710,74.0,15.863
24.3100,1777.4914,309.30,1.07710,73.9,15.863
24.3200,1787.8051,311.55,1.07089,73.9,15.863
24.3300,1791.0729,286.38,1.06893,73.9,15.863
24.3400,1794.8582,287.29,1.06668,74.0,15.863
24.3500,1794.8582,318.35,1.06668,74.0,15.863
24.3600,1801.7584,285.43,1.06259,74.0,15.863
24.3700,1801.7584,303.21,1.06259,73.9,15.863
24.3800,1807.5306,323.01,1.05920,73.9,15.863
24.3900,1793.6973,327.25,1.06737,74.0,15.863
24.4000,1793.6973,318.11,1.06737,74.0,15.863
24.4100,1784.5534,301.98,1.07284,74.0,15.863
24.4200,1785.0434,296.30,1.07254,74.0,15.863
24.4300,1787.0195,294.46,1.07136,74.0,15.863
24.4400,1780.3449,280.51,1.07537,74.0,15.863
24.4500,1780.3449,277.84,1.07537,74.0,15.863
24.4600,1779.8186,301.15,1.07569,74.0,15.863
24.4700,1764.9379,283.25,1.08476,74.0,15.863
24.4800,1764.9379,289.47,1.08476,74.0,15.863
24.4900,1764.9379,285.53,1.08476,74.0,15.863
24.5000,1764.9379,320.71,1.08476,74.0,15.863
24.5100,1764.9379,324.00,1.08476,73.9,15.863
24.5200,1759.3192,315.66,1.08822,73.9,15.863
24.5300,1759.3192,327.59,1.08822,73.9,15.863
24.5400,1754.6945,327.80,1.09109,73.9,15.863
24.5500,1754.6945,328.40,1.09109,73.9,15.863
24.5600,1752.4058,303.50,1.09252,73.9,15.863
24.5700,1745.7251,351.29,1.09670,73.9,15.863
24.5800,1750.8882,302.23,1.09347,74.0,15.863
24.5900,1765.9263,308.93,1.08415,74.0,15.863
24.6000,1765.9263,305.36,1.08415,74.0,15.863
24.6100,1761.2353,291.53,1.08704,74.0,15.863
24.6200,1756.5269,316.15,1.08995,74.0,15.863
24.6300,1742.4292,317.27,1.09877,74.0,15.863
24.6400,1739.2064,298.36,1.10081,74.0,15.863
24.6500,1739.2064,296.43,1.10081,74.0,15.863
24.6600,1751.3231,279.69,1.09319,74.0,15.863
24.6700,1764.6033,300.17,1.08497,74.0,15.863
24.6800,1767.5147,295.87,1.08318,74.1,15.863
24.6900,1774.8979,280.49,1.07867,74.1,15.863
24.7000,1774.8979,311.36,1.07867,74.1,15.863
24.7100,1778.0756,330.00,1.07675,74.1,15.863
24.7200,1783.0817,327.91,1.07372,74.1,15.863
24.7300,1786.2396,335.55,1.07182,74.1,15.863
24.7400,1781.1139,316.90,1.07491,74.1,15.863
24.7500,1781.1139,328.11,1.07491,74.1,15.863
24.7600,1781.1139,313.00,1.07491,74.1,15.863
24.7700,1776.2709,325.37,1.07784,74.1,15.863
24.7800,1774.4370,313.34,1.07895,74.1,15.863
24.7900,1777.6877,302.10,1.07698,74.1,15.863
24.8000,1777.6877,291.46,1.07698,74.1,15.863
24.8100,1770.3939,313.63,1.08142,74.1,15.863
24.8200,1771.3925,334.76,1.08081,74.2,15.863
24.8300,1768.9106,306.86,1.08232,74.2,15.863
24.8400,1768.9106,321.15,1.08232,74.1,15.863
24.8500,1768.9106,316.54,1.08232,74.1,15.863
24.8600,1754.8085,297.89,1.09102,74.1,15.863
24.8700,1766.0500,300.90,1.08408,74.2,15.863
24.8800,1776.9648,308.17,1.07742,74.2,15.863
24.8900,1775.0353,342.05,1.07859,74.2,15.863
24.9000,1775.0353,339.85,1.07859,74.2,15.863
24.9100,1775.0353,301.10,1.07859,74.1,15.863
24.9200,1774.7421,306.59,1.07877,74.2,15.863
24.9300,1789.8862,345.56,1.06964,74.2,15.863
24.9400,1789.8862,311.61,1.06964,74.1,15.863
24.9500,1789.8862,280.40,1.06964,74.1,15.863
24.9600,1789.8862,311.42,1.06964,74.1,15.863
24.9700,1792.8773,340.73,1.06786,74.1,15.863
24.9800,1781.7510,349.94,1.07452,74.1,15.863
24.9900,1781.7510,315.46,1.07452,74.1,15.863
25.0000,1781.7510,307.10,1.07452,74.1,15.863
25.0100,1781.7510,307.65,1.07452,74.1,15.863
25.0200,1786.0082,321.87,1.07196,74.1,15.863
25.0300,1781.2987,317.14,1.07480,74.1,15.863
25.0400,1781.2987,295.87,1.07480,74.0,15.863
25.0500,1781.2987,334.44,1.07480,74.0,15.863
25.0600,1781.2987,302.21,1.07480,74.0,15.863
25.0700,1791.9031,302.32,1.06844,74.0,15.863
25.0800,1807.0443,300.70,1.05948,74.0,15.863
25.0900,1811.6414,326.27,1.05680,74.0,15.863
25.1000,1811.6414,315.99,1.05680,74.0,15.863
25.1100,1816.5032,324.89,1.05397,74.1,15.863
25.1200,1818.7230,313.87,1.05268,74.1,15.863
25.1300,1824.0997,311.40,1.04958,74.1,15.863
25.1400,1823.7469,300.18,1.04978,74.1,15.863
25.1500,1823.7469,298.53,1.04978,74.1,15.863
25.1600,1815.5002,296.30,1.05455,74.1,15.863
25.1700,1815.5002,291.13,1.05455,74.1,15.863
25.1800,1817.3989,298.20,1.05345,74.1,15.863
25.1900,1804.3995,319.60,1.06104,74.1,15.863
25.2000,1804.3995,324.00,1.06104,74.1,15.863
25.2100,1815.2580,326.88,1.05469,74.1,15.863
25.2200,1804.7288,312.70,1.06084,74.1,15.863
25.2300,1804.7288,321.20,1.06084,74.1,15.863
25.2400,1811.0025,333.93,1.05717,74.1,15.863
25.2500,1811.0025,310.70,1.05717,74.1,15.863
25.2600,1824.4551,298.52,1.04937,74.1,15.863
25.2700,1812.6492,273.82,1.05621,74.1,15.863
25.2800,1807.7679,283.08,1.05906,74.1,15.863
25.2900,1800.2391,305.63,1.06349,74.1,15.863
25.3000,1800.2391,291.75,1.06349,74.1,15.863
25.3100,1800.2391,295.69,1.06349,74.1,15.863
25.3200,1806.6050,305.20,1.05974,74.1,15.863
25.3300,1809.7917,311.34,1.05788,74.1,15.863
25.3400,1806.5990,310.05,1.05975,74.1,15.863
25.3500,1806.5990,325.52,1.05975,74.1,15.863
25.3600,1798.4969,296.47,1.06452,74.2,15.863
25.3700,1785.0317,316.13,1.07255,74.2,15.863
25.3800,1785.0317,328.17,1.07255,74.1,15.863
25.3900,1778.7594,324.33,1.07633,74.2,15.863
25.4000,1778.7594,321.61,1.07633,74.2,15.863
25.4100,1793.8926,326.54,1.06725,74.2,15.863
25.4200,1793.8926,307.96,1.06725,74.1,15.863
25.4300,1802.3842,318.27,1.06222,74.1,15.863
25.4400,1804.5306,322.88,1.06096,74.2,15.863
25.4500,1804.5306,346.98,1.06096,74.2,15.863
25.4600,1803.6610,321.03,1.06147,74.2,15.863
25.4700,1801.3074,333.48,1.06286,74.2,15.863
25.4800,1803.7646,327.41,1.06141,74.2,15.863
25.4900,1803.7646,334.03,1.06141,74.2,15.863
25.5000,1803.7646,327.91,1.06141,74.2,15.863
25.5100,1803.7646,317.36,1.06141,74.1,15.863
25.5200,1803.7646,307.64,1.06141,74.1,15.863
25.5300,1808.3923,302.68,1.05869,74.1,15.863
25.5400,1808.3923,312.41,1.05869,74.1,15.863
25.5500,1808.3923,303.96,1.05869,74.1,15.863
25.5600,1808.3923,324.15,1.05869,74.0,15.863
25.5700,1792.5844,302.29,1.06803,74.0,15.863
25.5800,1798.4929,291.19,1.06452,74.0,15.863
25.5900,1790.1628,309.43,1.06948,74.1,15.863
25.6000,1790.1628,351.99,1.06948,74.1,15.863
25.6100,1801.0006,312.72,1.06304,74.1,15.863
25.6200,1794.3543,316.63,1.06698,74.1,15.863
25.6300,1796.1183,307.36,1.06593,74.1,15.863
25.6400,1807.0823,331.73,1.05946,74.1,15.863
25.6500,1807.0823,319.85,1.05946,74.1,15.863
25.6600,1807.0823,315.23,1.05946,74.1,15.863
25.6700,1799.5531,301.14,1.06389,74.1,15.863
25.6800,1809.7317,309.08,1.05791,74.1,15.863
25.6900,1809.7317,292.35,1.05791,74.1,15.863
25.7000,1809.7317,282.93,1.05791,74.1,15.863
25.7100,1811.9961,290.25,1.05659,74.1,15.863
25.7200,1810.4728,284.94,1.05748,74.1,15.863
25.7300,1804.0391,286.68,1.06125,74.1,15.863
25.7400,1793.1083,274.91,1.06772,74.1,15.863
25.7500,1793.1083,300.42,1.06772,74.1,15.863
25.7600,1792.8177,269.35,1.06789,74.1,15.863
25.7700,1792.8177,289.17,1.06789,74.1,15.863
25.7800,1798.0656,293.13,1.06477,74.1,15.863
25.7900,1791.8780,256.85,1.06845,74.1,15.863
25.8000,1791.8780,277.86,1.06845,74.1,15.863
25.8100,1795.7113,292.78,1.06617,74.1,15.863
25.8200,1795.7113,305.00,1.06617,74.1,15.863
25.8300,1795.7113,293.22,1.06617,74.1,15.863
25.8400,1802.5916,289.59,1.06210,74.1,15.863
25.8500,1802.5916,279.84,1.06210,74.1,15.863
25.8600,1795.7775,277.43,1.06613,74.1,15.863
25.8700,1795.7775,286.41,1.06613,74.0,15.863
25.8800,1795.7775,297.53,1.06613,74.0,15.863
25.8900,1803.0500,302.02,1.06183,74.0,15.863
25.9000,1803.0500,283.38,1.06183,74.0,15.863
25.9100,1799.0011,280.96,1.06422,74.0,15.863
25.9200,1799.0011,287.14,1.06422,74.0,15.863
25.9300,1799.0011,283.17,1.06422,74.0,15.863
25.9400,1812.3076,284.48,1.05641,74.0,15.863
25.9500,1812.3076,286.99,1.05641,74.0,15.863
25.9600,1815.4657,281.82,1.05457,74.0,15.863
25.9700,1815.4657,304.11,1.05457,74.0,15.863
25.9800,1815.4657,278.88,1.05457,73.9,15.863
25.9900,1815.4657,287.25,1.05457,73.9,15.863
26.0000,1815.4657,291.50,1.05457,73.9,15.863
26.0100,1806.2878,299.83,1.05993,73.9,15.863
26.0200,1817.6941,304.72,1.05328,73.9,15.863
26.0300,1821.5531,304.53,1.05105,73.9,15.863
26.0400,1832.1880,298.37,1.04494,73.9,15.863
26.0500,1832.1880,311.48,1.04494,73.9,15.863
26.0600,1825.0818,306.86,1.04901,73.9,15.863
26.0700,1830.9961,281.73,1.04562,74.0,15.863
26.0800,1830.9961,306.55,1.04562,73.9,15.863
26.0900,1829.6728,303.67,1.04638,73.9,15.863
26.1000,1829.6728,318.59,1.04638,73.9,15.863
26.1100,1821.1579,328.77,1.05127,73.9,15.863
26.1200,1815.5651,320.05,1.05451,74.0,15.863
26.1300,1811.6583,318.48,1.05679,74.0,15.863
26.1400,1811.6583,321.49,1.05679,73.9,15.863
26.1500,1811.6583,308.23,1.05679,73.9,15.863
26.1600,1811.6583,337.07,1.05679,73.9,15.863
26.1700,1796.4043,325.31,1.06576,73.9,15.863
26.1800,1780.7196,313.37,1.07515,73.9,15.863
26.1900,1773.8912,304.87,1.07929,73.9,15.863
26.2000,1773.8912,320.57,1.07929,73.9,15.863
26.2100,1775.7817,314.77,1.07814,74.0,15.863
26.2200,1775.7817,321.06,1.07814,73.9,15.863
26.2300,1761.4822,293.43,1.08689,73.9,15.863
26.2400,1763.4506,277.36,1.08568,73.9,15.863
26.2500,1763.4506,304.42,1.08568,73.9,15.863
26.2600,1775.5270,303.31,1.07829,74.0,15.863
26.2700,1777.0047,320.57,1.07739,74.0,15.863
26.2800,1777.0047,286.47,1.07739,73.9,15.863
26.2900,1771.8029,289.71,1.08056,73.9,15.863
26.3000,1771.8029,264.11,1.08056,73.9,15.863
26.3100,1771.7001,285.07,1.08062,74.0,15.863
26.3200,1771.7001,279.69,1.08062,73.9,15.863
26.3300,1782.3761,276.98,1.07415,73.9,15.863
26.3400,1778.3818,288.96,1.07656,73.9,15.863
26.3500,1778.3818,305.85,1.07656,73.9,15.863
26.3600,1790.8787,313.49,1.06905,74.0,15.863
26.3700,1790.8787,302.06,1.06905,73.9,15.863
26.3800,1790.8787,302.32,1.06905,73.9,15.863
26.3900,1785.6513,304.64,1.07218,73.9,15.863
26.4000,1785.6513,299.45,1.07218,73.9,15.863
26.4100,1789.9001,291.77,1.06963,73.9,15.863
26.4200,1791.7639,300.69,1.06852,73.9,15.863
26.4300,1791.7639,299.71,1.06852,73.9,15.863
26.4400,1791.7639,301.10,1.06852,73.9,15.863
26.4500,1791.7639,284.07,1.06852,73.9,15.863
26.4600,1791.7639,284.02,1.06852,73.8,15.863
26.4700,1791.7639,283.05,1.06852,73.8,15.863
26.4800,1791.7639,260.11,1.06852,73.7,15.863
26.4900,1805.2326,266.35,1.06055,73.8,15.863
26.5000,1805.2326,270.37,1.06055,73.8,15.863
26.5100,1801.0841,275.96,1.06299,73.8,15.863
26.5200,1791.5462,271.13,1.06865,73.8,15.863
26.5300,1797.6317,281.33,1.06503,73.8,15.863
26.5400,1798.0100,275.11,1.06481,73.8,15.863
26.5500,1798.0100,269.51,1.06481,73.8,15.863
26.5600,1798.0100,277.25,1.06481,73.8,15.863
26.5700,1798.0100,290.36,1.06481,73.7,15.863
26.5800,1791.9765,251.94,1.06839,73.8,15.863
26.5900,1791.9765,268.76,1.06839,73.7,15.863
26.6000,1791.9765,310.04,1.06839,73.7,15.863
26.6100,1791.9765,294.76,1.06839,73.7,15.863
26.6200,1804.4656,298.53,1.06100,73.7,15.863
26.6300,1799.4256,287.14,1.06397,73.7,15.863
26.6400,1799.4256,281.55,1.06397,73.7,15.863
26.6500,1799.4256,300.63,1.06397,73.7,15.863
26.6600,1790.0471,308.94,1.06954,73.7,15.863
26.6700,1788.4098,310.05,1.07052,73.7,15.863
26.6800,1782.1482,285.32,1.07429,73.7,15.863
26.6900,1782.1482,292.43,1.07429,73.7,15.863
26.7000,1782.1482,322.70,1.07429,73.7,15.863
26.7100,1777.5554,310.34,1.07706,73.7,15.863
26.7200,1775.2034,300.74,1.07849,73.7,15.863
26.7300,1766.4959,323.17,1.08380,73.7,15.863
26.7400,1764.7790,303.85,1.08486,73.7,15.863
26.7500,1764.7790,291.22,1.08486,73.7,15.863
26.7600,1760.2452,283.36,1.08765,73.7,15.863
26.7700,1760.2452,283.98,1.08765,73.7,15.863
26.7800,1774.2233,312.94,1.07908,73.7,15.863
26.7900,1774.2399,297.94,1.07907,73.7,15.863
26.8000,1774.2399,284.99,1.07907,73.7,15.863
26.8100,1780.5001,293.11,1.07528,73.7,15.863
26.8200,1784.7883,317.09,1.07270,73.8,15.863
26.8300,1784.7883,295.06,1.07270,73.7,15.863
26.8400,1794.9857,280.43,1.06660,73.7,15.863
26.8500,1794.9857,313.35,1.06660,73.7,15.863
26.8600,1794.9857,322.62,1.06660,73.7,15.863
26.8700,1794.9857,297.63,1.06660,73.7,15.863
26.8800,1798.3390,286.82,1.06461,73.7,15.863
26.8900,1796.1444,290.99,1.06591,73.7,15.863
26.9000,1796.1444,322.22,1.06591,73.7,15.863
26.9100,1799.2417,316.95,1.06408,73.7,15.863
26.9200,1799.2417,321.66,1.06408,73.7,15.863
26.9300,1794.2090,308.57,1.06706,73.7,15.863
26.9400,1800.8753,320.13,1.06311,73.7,15.863
26.9500,1800.8753,308.76,1.06311,73.7,15.863
26.9600,1787.6472,314.75,1.07098,73.7,15.863
26.9700,1779.7015,329.67,1.07576,73.7,15.863
26.9800,1773.7315,324.69,1.07938,73.7,15.863
26.9900,1762.8868,320.65,1.08602,73.7,15.863
27.0000,1762.8868,308.49,1.08602,73.7,15.863
27.0100,1751.2089,335.92,1.09326,73.8,15.863
27.0200,1751.7861,349.42,1.09290,73.8,15.863
27.0300,1742.9721,341.70,1.09843,73.8,15.863
27.0400,1744.7091,339.69,1.09734,73.8,15.863
27.0500,1744.7091,324.47,1.09734,73.8,15.863
27.0600,1750.3080,337.04,1.09383,73.8,15.863
27.0700,1736.7402,352.03,1.10237,73.8,15.863
27.0800,1726.5783,340.80,1.10886,73.8,15.863
27.0900,1724.9032,295.30,1.10994,73.8,15.863
27.1000,1724.9032,312.79,1.10994,73.8,15.863
27.1100,1724.9032,323.56,1.10994,73.8,15.863
27.1200,1713.1035,303.87,1.11758,73.8,15.863
27.1300,1713.1035,308.83,1.11758,73.8,15.863
27.1400,1710.9673,302.50,1.11898,73.8,15.863
27.1500,1710.9673,319.75,1.11898,73.8,15.863
27.1600,1725.8915,320.49,1.10930,73.8,15.863
27.1700,1739.8163,285.40,1.10042,73.8,15.863
27.1800,1739.8163,315.84,1.10042,73.8,15.863
27.1900,1736.4732,297.45,1.10254,73.8,15.863
27.2000,1736.4732,299.19,1.10254,73.8,15.863
27.2100,1750.7007,321.73,1.09358,73.8,15.863
27.2200,1750.7007,288.08,1.09358,73.8,15.863
27.2300,1750.7007,279.40,1.09358,73.7,15.863
27.2400,1751.7522,300.69,1.09293,73.7,15.863
27.2500,1751.7522,313.78,1.09293,73.7,15.863
27.2600,1736.7592,309.96,1.10236,73.8,15.863
27.2700,1736.7592,339.01,1.10236,73.7,15.863
27.2800,1742.8514,329.35,1.09851,73.7,15.863
27.2900,1742.8514,313.66,1.09851,73.7,15.863
27.3000,1742.8514,318.35,1.09851,73.7,15.863
27.3100,1738.6182,310.97,1.10118,73.7,15.863
27.3200,1725.2607,324.13,1.10971,73.7,15.863
27.3300,1729.4356,318.70,1.10703,73.7,15.863
27.3400,1729.4356,290.77,1.10703,73.7,15.863
27.3500,1729.4356,298.38,1.10703,73.7,15.863
27.3600,1718.7274,319.30,1.11393,73.7,15.863
27.3700,1718.1247,303.87,1.11432,73.7,15.863
27.3800,1715.2865,328.15,1.11616,73.7,15.863
27.3900,1706.8219,329.08,1.12170,73.8,15.863
27.4000,1706.8219,299.30,1.12170,73.8,15.863
27.4100,1700.4886,306.60,1.12587,73.8,15.863
27.4200,1700.4886,305.71,1.12587,73.7,15.863
27.4300,1711.7104,308.46,1.11849,73.7,15.863
27.4400,1711.7104,287.33,1.11849,73.7,15.863
27.4500,1711.7104,299.90,1.11849,73.7,15.863
27.4600,1712.0578,300.40,1.11827,73.7,15.863
27.4700,1712.0578,320.93,1.11827,73.7,15.863
27.4800,1705.3548,316.28,1.12266,73.7,15.863
27.4900,1707.9676,288.71,1.12094,73.7,15.863
27.5000,1707.9676,321.57,1.12094,73.7,15.863
27.5100,1714.5784,305.03,1.11662,73.7,15.863
27.5200,1725.7304,324.13,1.10941,73.7,15.863
27.5300,1725.7304,331.36,1.10941,73.7,15.863
27.5400,1736.6477,327.39,1.10243,73.7,15.863
27.5500,1736.6477,319.25,1.10243,73.7,15.863
27.5600,1737.3153,307.52,1.10201,73.7,15.863
27.5700,1736.9059,317.59,1.10227,73.7,15.863
27.5800,1727.7118,322.51,1.10813,73.8,15.863
27.5900,1727.7118,334.84,1.10813,73.7,15.863
27.6000,1727.7118,306.96,1.10813,73.7,15.863
27.6100,1727.7118,296.57,1.10813,73.7,15.863
27.6200,1734.4307,306.33,1.10384,73.7,15.863
27.6300,1749.7639,317.62,1.09417,73.7,15.863
27.6400,1745.6179,320.31,1.09677,73.7,15.863
27.6500,1745.6179,313.57,1.09677,73.7,15.863
27.6600,1747.4045,296.55,1.09565,73.7,15.863
27.6700,1734.0766,288.25,1.10407,73.7,15.863
27.6800,1735.6277,266.52,1.10308,73.8,15.863
27.6900,1735.6277,292.92,1.10308,73.7,15.863
27.7000,1735.6277,297.22,1.10308,73.7,15.863
27.7100,1730.7409,299.03,1.10619,73.7,15.863
27.7200,1720.4801,285.10,1.11279,73.7,15.863
27.7300,1709.6004,304.36,1.11987,73.8,15.863
27.7400,1722.2085,319.45,1.11167,73.8,15.863
